"id","apply_start_ym","apply_end_ym","pay_range_above","pay_range_under","no_dependent","one_dependent","two_dependent","three_dependent","four_dependent","five_dependent","six_dependent","seven_dependent","created_at","updated_at"
226,200701,200803,656000,659000,56390,50060,43720,37390,31060,24720,18880,15720,"2009-04-26 23:07:02","2009-04-26 23:07:02"
227,200701,200803,659000,662000,56930,50600,44260,37930,31600,25260,19150,15990,"2009-04-26 23:07:02","2009-04-26 23:07:02"
228,200701,200803,662000,665000,57470,51140,44800,38470,32140,25800,19470,16260,"2009-04-26 23:07:02","2009-04-26 23:07:02"
229,200701,200803,665000,668000,58010,51680,45340,39010,32680,26340,20010,16530,"2009-04-26 23:07:02","2009-04-26 23:07:02"
230,200701,200803,668000,671000,58550,52220,45880,39550,33220,26880,20550,16800,"2009-04-26 23:07:02","2009-04-26 23:07:02"
231,200701,200803,671000,674000,59090,52760,46420,40090,33760,27420,21090,17070,"2009-04-26 23:07:02","2009-04-26 23:07:02"
232,200701,200803,674000,677000,59630,53300,46960,40630,34300,27960,21630,17340,"2009-04-26 23:07:02","2009-04-26 23:07:02"
233,200701,200803,677000,680000,60170,53840,47500,41170,34840,28500,22170,17610,"2009-04-26 23:07:02","2009-04-26 23:07:02"
234,200701,200803,680000,683000,60710,54380,48040,41710,35380,29040,22710,17880,"2009-04-26 23:07:02","2009-04-26 23:07:02"
235,200701,200803,683000,686000,61250,54920,48580,42250,35920,29580,23250,18150,"2009-04-26 23:07:02","2009-04-26 23:07:02"
236,200701,200803,686000,689000,61790,55460,49120,42790,36460,30120,23790,18420,"2009-04-26 23:07:02","2009-04-26 23:07:02"
237,200701,200803,689000,692000,62330,56000,49660,43330,37000,30660,24330,18690,"2009-04-26 23:07:02","2009-04-26 23:07:02"
238,200701,200803,692000,695000,62870,56540,50200,43870,37540,31200,24870,18960,"2009-04-26 23:07:02","2009-04-26 23:07:02"
239,200701,200803,695000,698000,63410,57080,50740,44410,38080,31740,25410,19230,"2009-04-26 23:07:02","2009-04-26 23:07:02"
240,200701,200803,698000,701000,63950,57620,51280,44950,38620,32280,25950,19620,"2009-04-26 23:07:02","2009-04-26 23:07:02"
241,200701,200803,701000,704000,64490,58160,51820,45490,39160,32820,26490,20160,"2009-04-26 23:07:02","2009-04-26 23:07:02"
242,200701,200803,704000,707000,65030,58700,52360,46030,39700,33360,27030,20700,"2009-04-26 23:07:02","2009-04-26 23:07:02"
243,200701,200803,707000,710000,65570,59240,52900,46570,40240,33900,27570,21240,"2009-04-26 23:07:02","2009-04-26 23:07:02"
244,200701,200803,710000,713000,66110,59780,53440,47110,40780,34440,28110,21780,"2009-04-26 23:07:02","2009-04-26 23:07:02"
245,200701,200803,713000,716000,66650,60320,53980,47650,41320,34980,28650,22320,"2009-04-26 23:07:02","2009-04-26 23:07:02"
246,200701,200803,716000,719000,67190,60860,54520,48190,41860,35520,29190,22860,"2009-04-26 23:07:02","2009-04-26 23:07:02"
247,200701,200803,719000,722000,67730,61400,55060,48730,42400,36060,29730,23400,"2009-04-26 23:07:02","2009-04-26 23:07:02"
248,200701,200803,722000,725000,68270,61940,55600,49270,42940,36600,30270,23940,"2009-04-26 23:07:02","2009-04-26 23:07:02"
249,200701,200803,725000,728000,68810,62480,56140,49810,43480,37140,30810,24480,"2009-04-26 23:07:02","2009-04-26 23:07:02"
250,200701,200803,728000,731000,69350,63020,56680,50350,44020,37680,31350,25020,"2009-04-26 23:07:02","2009-04-26 23:07:02"
251,200701,200803,731000,734000,69890,63560,57220,50890,44560,38220,31890,25560,"2009-04-26 23:07:02","2009-04-26 23:07:02"
252,200701,200803,734000,737000,70430,64100,57760,51430,45100,38760,32430,26100,"2009-04-26 23:07:02","2009-04-26 23:07:02"
253,200701,200803,737000,740000,70970,64640,58300,51970,45640,39300,32970,26640,"2009-04-26 23:07:02","2009-04-26 23:07:02"
254,200701,200803,740000,743000,71510,65180,58840,52510,46180,39840,33510,27180,"2009-04-26 23:07:02","2009-04-26 23:07:02"
255,200701,200803,743000,746000,72050,65720,59380,53050,46720,40380,34050,27720,"2009-04-26 23:07:02","2009-04-26 23:07:02"
256,200701,200803,746000,749000,72590,66260,59920,53590,47260,40920,34590,28260,"2009-04-26 23:07:02","2009-04-26 23:07:02"
257,200701,200803,749000,752000,73130,66800,60460,54130,47800,41460,35130,28800,"2009-04-26 23:07:03","2009-04-26 23:07:03"
258,200701,200803,752000,755000,73670,67340,61000,54670,48340,42000,35670,29340,"2009-04-26 23:07:03","2009-04-26 23:07:03"
259,200701,200803,755000,758000,74210,67880,61540,55210,48880,42540,36210,29880,"2009-04-26 23:07:03","2009-04-26 23:07:03"
260,200701,200803,758000,761000,74750,68420,62080,55750,49420,43080,36750,30420,"2009-04-26 23:07:03","2009-04-26 23:07:03"
261,200701,200803,761000,764000,75290,68960,62620,56290,49960,43620,37290,30960,"2009-04-26 23:07:03","2009-04-26 23:07:03"
262,200701,200803,764000,767000,75830,69500,63160,56830,50500,44160,37830,31500,"2009-04-26 23:07:03","2009-04-26 23:07:03"
263,200701,200803,767000,770000,76370,70040,63700,57370,51040,44700,38370,32040,"2009-04-26 23:07:03","2009-04-26 23:07:03"
264,200701,200803,770000,773000,76910,70580,64240,57910,51580,45240,38910,32580,"2009-04-26 23:07:03","2009-04-26 23:07:03"
265,200701,200803,773000,776000,77450,71120,64780,58450,52120,45780,39450,33120,"2009-04-26 23:07:03","2009-04-26 23:07:03"
266,200701,200803,776000,779000,77990,71660,65320,58990,52660,46320,39990,33660,"2009-04-26 23:07:03","2009-04-26 23:07:03"
267,200701,200803,779000,782000,78530,72200,65860,59530,53200,46860,40530,34200,"2009-04-26 23:07:03","2009-04-26 23:07:03"
268,200701,200803,782000,785000,79070,72740,66400,60070,53740,47400,41070,34740,"2009-04-26 23:07:03","2009-04-26 23:07:03"
269,200701,200803,785000,788000,79610,73280,66940,60610,54280,47940,41610,35280,"2009-04-26 23:07:03","2009-04-26 23:07:03"
270,200701,200803,788000,791000,80150,73820,67480,61150,54820,48480,42150,35820,"2009-04-26 23:07:03","2009-04-26 23:07:03"
271,200701,200803,791000,794000,80760,74360,68020,61690,55360,49020,42690,36360,"2009-04-26 23:07:03","2009-04-26 23:07:03"
272,200701,200803,794000,797000,81390,74900,68560,62230,55900,49560,43230,36900,"2009-04-26 23:07:03","2009-04-26 23:07:03"
273,200701,200803,797000,800000,82010,75440,69100,62770,56440,50100,43770,37440,"2009-04-26 23:07:03","2009-04-26 23:07:03"
274,200701,200803,800000,803000,82630,75980,69640,63310,56980,50640,44310,37980,"2009-04-26 23:07:03","2009-04-26 23:07:03"
275,200701,200803,803000,806000,83250,76520,70180,63850,57520,51180,44850,38520,"2009-04-26 23:07:03","2009-04-26 23:07:03"
276,200701,200803,806000,809000,83870,77060,70720,64390,58060,51720,45390,39060,"2009-04-26 23:07:03","2009-04-26 23:07:03"
277,200701,200803,809000,812000,84490,77600,71260,64930,58600,52260,45930,39600,"2009-04-26 23:07:03","2009-04-26 23:07:03"
278,200701,200803,812000,815000,85110,78140,71800,65470,59140,52800,46470,40140,"2009-04-26 23:07:03","2009-04-26 23:07:03"
279,200701,200803,815000,818000,85730,78680,72340,66010,59680,53340,47010,40680,"2009-04-26 23:07:03","2009-04-26 23:07:03"
280,200701,200803,818000,821000,86350,79220,72880,66550,60220,53880,47550,41220,"2009-04-26 23:07:03","2009-04-26 23:07:03"
281,200701,200803,821000,824000,86970,79760,73420,67090,60760,54420,48090,41760,"2009-04-26 23:07:03","2009-04-26 23:07:03"
282,200701,200803,824000,827000,87600,80310,73960,67630,61300,54960,48630,42300,"2009-04-26 23:07:03","2009-04-26 23:07:03"
283,200701,200803,827000,830000,88220,80930,74500,68170,61840,55500,49170,42840,"2009-04-26 23:07:03","2009-04-26 23:07:03"
284,200701,200803,830000,833000,88840,81550,75040,68710,62380,56040,49710,43380,"2009-04-26 23:07:03","2009-04-26 23:07:03"
285,200701,200803,833000,836000,89470,82190,75600,69260,62930,56600,50260,43930,"2009-04-26 23:07:03","2009-04-26 23:07:03"
286,200701,200803,836000,839000,90130,82840,76170,69830,63500,57170,50830,44500,"2009-04-26 23:07:03","2009-04-26 23:07:03"
287,200701,200803,839000,842000,90780,83500,76740,70400,64070,57740,51400,45070,"2009-04-26 23:07:03","2009-04-26 23:07:03"
288,200701,200803,842000,845000,91440,84150,77310,70970,64640,58310,51970,45640,"2009-04-26 23:07:03","2009-04-26 23:07:03"
289,200701,200803,845000,848000,92090,84810,77880,71540,65210,58880,52540,46210,"2009-04-26 23:07:03","2009-04-26 23:07:03"
290,200701,200803,848000,851000,92750,85470,78450,72110,65780,59450,53110,46780,"2009-04-26 23:07:03","2009-04-26 23:07:03"
291,200701,200803,851000,854000,93400,86120,79020,72680,66350,60020,53680,47350,"2009-04-26 23:07:03","2009-04-26 23:07:03"
292,200701,200803,854000,857000,94060,86780,79590,73250,66920,60590,54250,47920,"2009-04-26 23:07:03","2009-04-26 23:07:03"
293,200701,200803,857000,860000,94720,87430,80160,73820,67490,61160,54820,48490,"2009-04-26 23:07:03","2009-04-26 23:07:03"
294,200701,200803,860000,863000,95370,88090,80800,74390,68060,61730,55390,49060,"2009-04-26 23:07:03","2009-04-26 23:07:03"
295,200701,200803,863000,866000,96030,88740,81460,74960,68630,62300,55960,49630,"2009-04-26 23:07:03","2009-04-26 23:07:03"
296,200701,200803,866000,869000,96680,89400,82120,75530,69200,62870,56530,50200,"2009-04-26 23:07:03","2009-04-26 23:07:03"
297,200701,200803,869000,872000,97340,90050,82770,76100,69770,63440,57100,50770,"2009-04-26 23:07:03","2009-04-26 23:07:03"
298,200701,200803,872000,875000,97990,90710,83430,76670,70340,64010,57670,51340,"2009-04-26 23:07:03","2009-04-26 23:07:03"
299,200701,200803,875000,878000,98650,91370,84080,77240,70910,64580,58240,51910,"2009-04-26 23:07:03","2009-04-26 23:07:03"
300,200701,200803,878000,881000,99300,92020,84740,77810,71480,65150,58810,52480,"2009-04-26 23:07:03","2009-04-26 23:07:03"
301,200701,200803,881000,884000,99960,92680,85390,78380,72050,65720,59380,53050,"2009-04-26 23:07:03","2009-04-26 23:07:03"
302,200701,200803,884000,887000,100610,93330,86050,78950,72620,66290,59950,53620,"2009-04-26 23:07:03","2009-04-26 23:07:03"
303,200701,200803,887000,890000,101270,93990,86700,79520,73190,66860,60520,54190,"2009-04-26 23:07:03","2009-04-26 23:07:03"
304,200701,200803,890000,893000,101930,94640,87360,80090,73760,67430,61090,54760,"2009-04-26 23:07:03","2009-04-26 23:07:03"
305,200701,200803,893000,896000,102580,95300,88010,80730,74330,68000,61660,55330,"2009-04-26 23:07:03","2009-04-26 23:07:03"
306,200701,200803,896000,899000,103240,95950,88670,81390,74900,68570,62230,55900,"2009-04-26 23:07:03","2009-04-26 23:07:03"
307,200701,200803,899000,902000,103890,96610,89330,82040,75470,69140,62800,56470,"2009-04-26 23:07:03","2009-04-26 23:07:03"
308,200701,200803,902000,905000,104550,97260,89980,82700,76040,69710,63370,57040,"2009-04-26 23:07:03","2009-04-26 23:07:03"
309,200701,200803,905000,908000,105200,97920,90640,83350,76610,70280,63940,57610,"2009-04-26 23:07:03","2009-04-26 23:07:03"
310,200701,200803,908000,911000,105860,98580,91290,84010,77180,70850,64510,58180,"2009-04-26 23:07:03","2009-04-26 23:07:03"
311,200701,200803,911000,914000,106510,99230,91950,84660,77750,71420,65080,58750,"2009-04-26 23:07:03","2009-04-26 23:07:03"
312,200701,200803,914000,917000,107170,99890,92600,85320,78320,71990,65650,59320,"2009-04-26 23:07:03","2009-04-26 23:07:03"
313,200701,200803,917000,920000,107830,100540,93260,85980,78890,72560,66220,59890,"2009-04-26 23:07:03","2009-04-26 23:07:03"
314,200701,200803,920000,923000,108480,101200,93910,86630,79460,73130,66790,60460,"2009-04-26 23:07:03","2009-04-26 23:07:03"
315,200701,200803,923000,926000,109140,101850,94570,87290,80030,73700,67360,61030,"2009-04-26 23:07:03","2009-04-26 23:07:03"
316,200701,200803,926000,929000,109790,102510,95230,87940,80660,74270,67930,61600,"2009-04-26 23:07:03","2009-04-26 23:07:03"
317,200701,200803,929000,932000,110450,103160,95880,88600,81310,74840,68500,62170,"2009-04-26 23:07:03","2009-04-26 23:07:03"
318,200701,200803,932000,935000,111100,103820,96540,89250,81970,75410,69070,62740,"2009-04-26 23:07:03","2009-04-26 23:07:03"
319,200701,200803,935000,938000,111760,104480,97190,89910,82620,75980,69640,63310,"2009-04-26 23:07:03","2009-04-26 23:07:03"
320,200701,200803,938000,941000,112410,105130,97850,90560,83280,76550,70210,63880,"2009-04-26 23:07:03","2009-04-26 23:07:03"
321,200701,200803,941000,944000,113070,105790,98500,91220,83940,77120,70780,64450,"2009-04-26 23:07:03","2009-04-26 23:07:03"
322,200701,200803,944000,947000,113720,106440,99160,91870,84590,77690,71350,65020,"2009-04-26 23:07:03","2009-04-26 23:07:03"
323,200701,200803,947000,950000,114380,107100,99810,92530,85250,78260,71920,65590,"2009-04-26 23:07:03","2009-04-26 23:07:03"
324,200701,200803,950000,953000,115040,107750,100470,93190,85900,78830,72490,66160,"2009-04-26 23:07:03","2009-04-26 23:07:03"
325,200701,200803,953000,956000,115690,108410,101120,93840,86560,79400,73060,66730,"2009-04-26 23:07:03","2009-04-26 23:07:03"
326,200701,200803,956000,959000,116350,109060,101780,94500,87210,79970,73630,67300,"2009-04-26 23:07:03","2009-04-26 23:07:03"
327,200701,200803,959000,962000,117000,109720,102440,95150,87870,80590,74200,67870,"2009-04-26 23:07:03","2009-04-26 23:07:03"
328,200701,200803,962000,965000,117660,110370,103090,95810,88520,81240,74770,68440,"2009-04-26 23:07:03","2009-04-26 23:07:03"
329,200701,200803,965000,968000,118310,111030,103750,96460,89180,81900,75340,69010,"2009-04-26 23:07:03","2009-04-26 23:07:03"
330,200701,200803,968000,971000,118970,111690,104400,97120,89840,82550,75910,69580,"2009-04-26 23:07:03","2009-04-26 23:07:03"
331,200701,200803,971000,974000,119680,112340,105060,97770,90490,83210,76480,70150,"2009-04-26 23:07:03","2009-04-26 23:07:03"
332,200701,200803,974000,977000,120620,113000,105710,98430,91150,83860,77050,70720,"2009-04-26 23:07:03","2009-04-26 23:07:03"
333,200701,200803,977000,980000,121560,113650,106370,99090,91800,84520,77620,71290,"2009-04-26 23:07:03","2009-04-26 23:07:03"
334,200701,200803,980000,983000,122500,114310,107020,99740,92460,85170,78190,71860,"2009-04-26 23:07:03","2009-04-26 23:07:03"
335,200701,200803,983000,986000,123440,114960,107680,100400,93110,85830,78760,72430,"2009-04-26 23:07:03","2009-04-26 23:07:03"
336,200701,200803,986000,989000,124380,115620,108340,101050,93770,86480,79330,73000,"2009-04-26 23:07:03","2009-04-26 23:07:03"
337,200701,200803,989000,992000,125320,116270,108990,101710,94420,87140,79900,73570,"2009-04-26 23:07:03","2009-04-26 23:07:03"
338,200701,200803,992000,995000,126260,116930,109650,102360,95080,87800,80510,74140,"2009-04-26 23:07:03","2009-04-26 23:07:03"
339,200701,200803,995000,998000,127200,117590,110300,103020,95730,88450,81170,74710,"2009-04-26 23:07:03","2009-04-26 23:07:03"
340,200701,200803,998000,1001000,128140,118240,110960,103670,96390,89110,81820,75280,"2009-04-26 23:07:03","2009-04-26 23:07:03"
341,200701,200803,1001000,1004000,129080,118900,111610,104330,97050,89760,82480,75850,"2009-04-26 23:07:03","2009-04-26 23:07:03"
342,200701,200803,1004000,1007000,130020,119570,112270,104980,97700,90420,83130,76420,"2009-04-26 23:07:03","2009-04-26 23:07:03"
343,200701,200803,1007000,1010000,130960,120510,112920,105640,98360,91070,83790,76990,"2009-04-26 23:07:03","2009-04-26 23:07:03"
344,200804,200903,0,88000,0,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
345,200804,200903,88000,89000,130,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
346,200804,200903,89000,90000,180,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
347,200804,200903,90000,91000,230,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
348,200804,200903,91000,92000,280,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
349,200804,200903,92000,93000,330,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
350,200804,200903,93000,94000,380,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
351,200804,200903,94000,95000,430,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
352,200804,200903,95000,96000,480,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
353,200804,200903,96000,97000,530,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
354,200804,200903,97000,98000,580,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
355,200804,200903,98000,99000,630,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
356,200804,200903,99000,101000,710,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
357,200804,200903,101000,103000,810,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
358,200804,200903,103000,105000,910,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
359,200804,200903,105000,107000,1010,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
360,200804,200903,107000,109000,1110,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
361,200804,200903,109000,111000,1210,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
362,200804,200903,111000,113000,1310,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
363,200804,200903,113000,115000,1410,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
364,200804,200903,115000,117000,1510,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
365,200804,200903,117000,119000,1610,0,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
366,200804,200903,119000,121000,1710,120,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
367,200804,200903,121000,123000,1810,220,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
368,200804,200903,123000,125000,1910,320,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
369,200804,200903,125000,127000,2010,420,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
370,200804,200903,127000,129000,2110,520,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
371,200804,200903,129000,131000,2210,620,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
372,200804,200903,131000,133000,2310,720,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
373,200804,200903,133000,135000,2410,820,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
374,200804,200903,135000,137000,2500,910,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
375,200804,200903,137000,139000,2560,970,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
376,200804,200903,139000,141000,2620,1030,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
377,200804,200903,141000,143000,2680,1090,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
378,200804,200903,143000,145000,2740,1150,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
379,200804,200903,145000,147000,2800,1210,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
380,200804,200903,147000,149000,2860,1270,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
381,200804,200903,149000,151000,2920,1330,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
382,200804,200903,151000,153000,2990,1400,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
383,200804,200903,153000,155000,3060,1470,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
384,200804,200903,155000,157000,3130,1540,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
385,200804,200903,157000,159000,3200,1610,0,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
386,200804,200903,159000,161000,3270,1680,100,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
387,200804,200903,161000,163000,3340,1750,170,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
388,200804,200903,163000,165000,3410,1820,240,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
389,200804,200903,165000,167000,3480,1890,310,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
390,200804,200903,167000,169000,3550,1960,380,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
391,200804,200903,169000,171000,3620,2030,450,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
392,200804,200903,171000,173000,3690,2100,520,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
393,200804,200903,173000,175000,3760,2170,590,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
394,200804,200903,175000,177000,3830,2240,660,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
395,200804,200903,177000,179000,3900,2310,730,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
396,200804,200903,179000,181000,3970,2380,800,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
397,200804,200903,181000,183000,4040,2450,870,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
398,200804,200903,183000,185000,4110,2520,940,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
399,200804,200903,185000,187000,4180,2590,1010,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
400,200804,200903,187000,189000,4250,2660,1080,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
401,200804,200903,189000,191000,4320,2730,1150,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
402,200804,200903,191000,193000,4390,2800,1220,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
403,200804,200903,193000,195000,4460,2870,1290,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
404,200804,200903,195000,197000,4530,2940,1360,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
405,200804,200903,197000,199000,4600,3010,1430,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
406,200804,200903,199000,201000,4670,3080,1500,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
407,200804,200903,201000,203000,4740,3150,1570,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
408,200804,200903,203000,205000,4810,3220,1640,0,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
409,200804,200903,205000,207000,4880,3290,1710,130,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
410,200804,200903,207000,209000,4950,3360,1780,200,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
411,200804,200903,209000,211000,5020,3430,1850,270,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
412,200804,200903,211000,213000,5090,3500,1920,340,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
413,200804,200903,213000,215000,5160,3570,1990,410,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
414,200804,200903,215000,217000,5230,3640,2060,480,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
415,200804,200903,217000,219000,5300,3710,2130,550,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
416,200804,200903,219000,221000,5370,3780,2200,620,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
417,200804,200903,221000,224000,5450,3870,2290,700,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
418,200804,200903,224000,227000,5560,3980,2390,810,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
419,200804,200903,227000,230000,5660,4080,2500,910,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
420,200804,200903,230000,233000,5770,4190,2600,1020,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
421,200804,200903,233000,236000,5870,4290,2710,1120,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
422,200804,200903,236000,239000,5980,4400,2810,1230,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
423,200804,200903,239000,242000,6080,4500,2920,1330,0,0,0,0,"2009-04-26 23:07:03","2009-04-26 23:07:03"
424,200804,200903,242000,245000,6190,4610,3020,1440,0,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
425,200804,200903,245000,248000,6290,4710,3130,1540,0,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
426,200804,200903,248000,251000,6400,4820,3230,1650,0,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
427,200804,200903,251000,254000,6500,4920,3340,1750,170,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
428,200804,200903,254000,257000,6610,5030,3440,1860,280,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
429,200804,200903,257000,260000,6710,5130,3550,1960,380,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
430,200804,200903,260000,263000,6820,5240,3650,2070,490,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
431,200804,200903,263000,266000,6920,5340,3760,2170,590,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
432,200804,200903,266000,269000,7030,5450,3860,2280,700,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
433,200804,200903,269000,272000,7130,5550,3970,2380,800,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
434,200804,200903,272000,275000,7240,5660,4070,2490,910,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
435,200804,200903,275000,278000,7340,5760,4180,2590,1010,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
436,200804,200903,278000,281000,7450,5870,4280,2700,1120,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
437,200804,200903,281000,284000,7550,5970,4390,2800,1220,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
438,200804,200903,284000,287000,7660,6080,4490,2910,1330,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
439,200804,200903,287000,290000,7760,6180,4600,3010,1430,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
440,200804,200903,290000,293000,7870,6290,4700,3120,1540,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
441,200804,200903,293000,296000,7970,6390,4810,3220,1640,0,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
442,200804,200903,296000,299000,8080,6500,4910,3330,1750,160,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
443,200804,200903,299000,302000,8250,6600,5020,3440,1850,270,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
444,200804,200903,302000,305000,8490,6720,5140,3560,1970,390,0,0,"2009-04-26 23:07:04","2009-04-26 23:07:04"
